uniqueId,mac,alias,tags,packets,profiles,proximity,major,minor,namespace,instanceId,url,txPower,shuffled,interval,name,rssi0m,rssi1m,powerSaving.features,powerSaving.moveSuspendTimeout,powerSaving.lightSensorHysteresis,powerSaving.lightSensorThreshold,powerSaving.rtc.MON,powerSaving.rtc.TUE,powerSaving.rtc.WED,powerSaving.rtc.THU,powerSaving.rtc.FRI,powerSaving.rtc.SAT,powerSaving.rtc.SUN,eidRotationPeriodExponent,accelerometer.features,accelerometer.sensitivity,accelerometer.preset,accelerometer.move.threshold,accelerometer.move.duration,accelerometer.doubleTap.threshold,accelerometer.doubleTap.timeLimit,accelerometer.doubleTap.timeLatency,accelerometer.doubleTap.timeWindow,accelerometer.move.detectionFlags,accelerometer.move.detectionFlagsJunction,accelerometer.doubleTap.detectionFlags,accelerometer.highPass.mode,accelerometer.highPass.cutoffFrequency,accelerometer.highPass.moveDetection,accelerometer.highPass.doubleTapDetection,accelerometer.highPass.accelerometerData,accelerometer.highPass.reference,batteryLevel,lastSeen
nvvh5e,D6:55:F4:F4:60:79,,,"IBEACON,KONTAKT",IBEACON,f7826da6-4fa2-4e98-8024-bc5b71e0893e,196,37962,f7826da6bc5b71e0893e,336d76374656,http://kntk.io/eddystone,7,false,100.0,8364,"-74,-43,-40,-36,-31,-28,-24,-18","-115,-84,-81,-77,-72,-69,-65,-59",,,,50,"0,1,2,3,4,5,21,6,22,23","0,1,2,3,4,5,21,6,22,23","0,1,2,3,4,5,21,6,22,23","0,1,2,3,4,5,21,6,22,23","0,1,2,3,4,5,21,6,22,23","0,1,2,3,4,5,21,6,22,23","0,1,2,3,4,5,21,6,22,23",15,"ACCELEROMETER,MOVE_DETECTION,X_AXIS,Y_AXIS,Z_AXIS",16,,240,160,0,0,0,0,"X_POSITIVE,Y_POSITIVE,Z_POSITIVE",OR,"X_AXIS,Y_AXIS,Z_AXIS",NORMAL,0.05,true,false,false,0,100,2021-04-18 18:35:27.0
nvPw2N,FA:1E:5B:7B:63:F3,,,"IBEACON,KONTAKT",IBEACON,f7826da6-4fa2-4e98-8024-bc5b71e0893e,62094,816,f7826da6bc5b71e0893e,44414346374f,http://kntk.io/eddystone,7,false,100.0,8319,"-74,-43,-40,-36,-31,-28,-24,-18","-115,-84,-81,-77,-72,-69,-65,-59",,,,50,"0,1,2,3,4,5,21,6,22,23","0,1,2,3,4,5,21,6,22,23","0,1,2,3,4,5,21,6,22,23","0,1,2,3,4,5,21,6,22,23","0,1,2,3,4,5,21,6,22,23","0,1,2,3,4,5,21,6,22,23","0,1,2,3,4,5,21,6,22,23",15,"ACCELEROMETER,MOVE_DETECTION,X_AXIS,Y_AXIS,Z_AXIS",16,,240,160,0,0,0,0,"X_POSITIVE,Y_POSITIVE,Z_POSITIVE",OR,"X_AXIS,Y_AXIS,Z_AXIS",NORMAL,0.05,true,false,false,0,100,2021-04-18 18:53:05.0
nv4m4y,F4:A8:85:C8:0E:B3,,,"IBEACON,KONTAKT",IBEACON,f7826da6-4fa2-4e98-8024-bc5b71e0893e,33101,46228,f7826da6bc5b71e0893e,4d7379597251,http://kntk.io/eddystone,7,false,100.0,8373,"-74,-43,-40,-36,-31,-28,-24,-18","-115,-84,-81,-77,-72,-69,-65,-59",,,,50,"0,1,2,3,4,5,21,6,22,23","0,1,2,3,4,5,21,6,22,23","0,1,2,3,4,5,21,6,22,23","0,1,2,3,4,5,21,6,22,23","0,1,2,3,4,5,21,6,22,23","0,1,2,3,4,5,21,6,22,23","0,1,2,3,4,5,21,6,22,23",15,"ACCELEROMETER,MOVE_DETECTION,X_AXIS,Y_AXIS,Z_AXIS",16,,240,160,0,0,0,0,"X_POSITIVE,Y_POSITIVE,Z_POSITIVE",OR,"X_AXIS,Y_AXIS,Z_AXIS",NORMAL,0.05,true,false,false,0,100,2021-11-12 07:55:00.0
nvWqsG,C5:3F:C3:68:C6:A3,,,"IBEACON,KONTAKT",IBEACON,f7826da6-4fa2-4e98-8024-bc5b71e0893e,18113,40365,f7826da6bc5b71e0893e,4d6961484644,http://kntk.io/eddystone,7,false,100.0,8360,"-74,-43,-40,-36,-31,-28,-24,-18","-115,-84,-81,-77,-72,-69,-65,-59",,,,50,"0,1,2,3,4,5,21,6,22,23","0,1,2,3,4,5,21,6,22,23","0,1,2,3,4,5,21,6,22,23","0,1,2,3,4,5,21,6,22,23","0,1,2,3,4,5,21,6,22,23","0,1,2,3,4,5,21,6,22,23","0,1,2,3,4,5,21,6,22,23",15,"ACCELEROMETER,MOVE_DETECTION,X_AXIS,Y_AXIS,Z_AXIS",16,,240,160,0,0,0,0,"X_POSITIVE,Y_POSITIVE,Z_POSITIVE",OR,"X_AXIS,Y_AXIS,Z_AXIS",NORMAL,0.05,true,false,false,0,100,2021-04-18 18:46:16.0
nve30H,E7:A3:E4:FC:7A:CF,,,"IBEACON,KONTAKT",IBEACON,f7826da6-4fa2-4e98-8024-bc5b71e0893e,51602,60679,f7826da6bc5b71e0893e,415a4c4f3438,http://kntk.io/eddystone,7,false,100.0,8337,"-74,-43,-40,-36,-31,-28,-24,-18","-115,-84,-81,-77,-72,-69,-65,-59",,,,50,"0,1,2,3,4,5,21,6,22,23","0,1,2,3,4,5,21,6,22,23","0,1,2,3,4,5,21,6,22,23","0,1,2,3,4,5,21,6,22,23","0,1,2,3,4,5,21,6,22,23","0,1,2,3,4,5,21,6,22,23","0,1,2,3,4,5,21,6,22,23",15,"ACCELEROMETER,MOVE_DETECTION,X_AXIS,Y_AXIS,Z_AXIS",16,,240,160,0,0,0,0,"X_POSITIVE,Y_POSITIVE,Z_POSITIVE",OR,"X_AXIS,Y_AXIS,Z_AXIS",NORMAL,0.05,true,false,false,0,99,2021-11-12 07:55:00.0
nvWdlk,FC:89:E4:53:E0:05,,,"IBEACON,KONTAKT",IBEACON,f7826da6-4fa2-4e98-8024-bc5b71e0893e,63550,12370,f7826da6bc5b71e0893e,5971496c6735,http://kntk.io/eddystone,7,false,100.0,8358,"-74,-43,-40,-36,-31,-28,-24,-18","-115,-84,-81,-77,-72,-69,-65,-59",,,,50,"0,1,2,3,4,5,21,6,22,23","0,1,2,3,4,5,21,6,22,23","0,1,2,3,4,5,21,6,22,23","0,1,2,3,4,5,21,6,22,23","0,1,2,3,4,5,21,6,22,23","0,1,2,3,4,5,21,6,22,23","0,1,2,3,4,5,21,6,22,23",15,"ACCELEROMETER,MOVE_DETECTION,X_AXIS,Y_AXIS,Z_AXIS",16,,240,160,0,0,0,0,"X_POSITIVE,Y_POSITIVE,Z_POSITIVE",OR,"X_AXIS,Y_AXIS,Z_AXIS",NORMAL,0.05,true,false,false,0,100,2021-04-18 18:28:20.0
nvwsok,D6:12:99:6C:8D:B9,,,"IBEACON,KONTAKT",IBEACON,f7826da6-4fa2-4e98-8024-bc5b71e0893e,36308,6418,f7826da6bc5b71e0893e,754631636145,http://kntk.io/eddystone,7,false,100.0,8323,"-74,-43,-40,-36,-31,-28,-24,-18","-115,-84,-81,-77,-72,-69,-65,-59",,,,50,"0,1,2,3,4,5,21,6,22,23","0,1,2,3,4,5,21,6,22,23","0,1,2,3,4,5,21,6,22,23","0,1,2,3,4,5,21,6,22,23","0,1,2,3,4,5,21,6,22,23","0,1,2,3,4,5,21,6,22,23","0,1,2,3,4,5,21,6,22,23",15,"ACCELEROMETER,MOVE_DETECTION,X_AXIS,Y_AXIS,Z_AXIS",16,,240,160,0,0,0,0,"X_POSITIVE,Y_POSITIVE,Z_POSITIVE",OR,"X_AXIS,Y_AXIS,Z_AXIS",NORMAL,0.05,true,false,false,0,100,2021-04-18 19:10:28.0
nvITtX,F5:A9:DC:81:9F:9C,,,"IBEACON,KONTAKT",IBEACON,f7826da6-4fa2-4e98-8024-bc5b71e0893e,59619,22447,f7826da6bc5b71e0893e,4b5750657850,http://kntk.io/eddystone,7,false,100.0,1237,"-74,-43,-40,-36,-31,-28,-24,-18","-115,-84,-81,-77,-72,-69,-65,-59",,,,50,"0,1,2,3,4,5,21,6,22,23","0,1,2,3,4,5,21,6,22,23","0,1,2,3,4,5,21,6,22,23","0,1,2,3,4,5,21,6,22,23","0,1,2,3,4,5,21,6,22,23","0,1,2,3,4,5,21,6,22,23","0,1,2,3,4,5,21,6,22,23",15,"ACCELEROMETER,MOVE_DETECTION,X_AXIS,Y_AXIS,Z_AXIS",16,,240,160,0,0,0,0,"X_POSITIVE,Y_POSITIVE,Z_POSITIVE",OR,"X_AXIS,Y_AXIS,Z_AXIS",NORMAL,0.05,true,false,false,0,83,2022-03-14 18:35:34.0
nvDM8u,EE:F8:09:9C:FB:53,,,"IBEACON,KONTAKT",IBEACON,f7826da6-4fa2-4e98-8024-bc5b71e0893e,12826,37765,f7826da6bc5b71e0893e,4764457a5438,http://kntk.io/eddystone,7,false,100.0,8347,"-74,-43,-40,-36,-31,-28,-24,-18","-115,-84,-81,-77,-72,-69,-65,-59",,,,50,"0,1,2,3,4,5,21,6,22,23","0,1,2,3,4,5,21,6,22,23","0,1,2,3,4,5,21,6,22,23","0,1,2,3,4,5,21,6,22,23","0,1,2,3,4,5,21,6,22,23","0,1,2,3,4,5,21,6,22,23","0,1,2,3,4,5,21,6,22,23",15,"ACCELEROMETER,MOVE_DETECTION,X_AXIS,Y_AXIS,Z_AXIS",16,,240,160,0,0,0,0,"X_POSITIVE,Y_POSITIVE,Z_POSITIVE",OR,"X_AXIS,Y_AXIS,Z_AXIS",NORMAL,0.05,true,false,false,0,100,2021-04-18 18:24:54.0
nvsLUw,E2:13:A9:0C:25:5E,,,"IBEACON,KONTAKT",IBEACON,f7826da6-4fa2-4e98-8024-bc5b71e0893e,43348,53263,f7826da6bc5b71e0893e,483751786173,http://kntk.io/eddystone,7,false,100.0,8320,"-74,-43,-40,-36,-31,-28,-24,-18","-115,-84,-81,-77,-72,-69,-65,-59",,,,50,"0,1,2,3,4,5,21,6,22,23","0,1,2,3,4,5,21,6,22,23","0,1,2,3,4,5,21,6,22,23","0,1,2,3,4,5,21,6,22,23","0,1,2,3,4,5,21,6,22,23","0,1,2,3,4,5,21,6,22,23","0,1,2,3,4,5,21,6,22,23",15,"ACCELEROMETER,MOVE_DETECTION,X_AXIS,Y_AXIS,Z_AXIS",16,,240,160,0,0,0,0,"X_POSITIVE,Y_POSITIVE,Z_POSITIVE",OR,"X_AXIS,Y_AXIS,Z_AXIS",NORMAL,0.05,true,false,false,0,100,2021-04-18 19:38:12.0
nv0xUD,C8:8F:40:44:92:6B,,,"IBEACON,KONTAKT",IBEACON,f7826da6-4fa2-4e98-8024-bc5b71e0893e,17866,50138,f7826da6bc5b71e0893e,734c53493366,http://kntk.io/eddystone,7,false,100.0,8336,"-74,-43,-40,-36,-31,-28,-24,-18","-115,-84,-81,-77,-72,-69,-65,-59",,,,50,"0,1,2,3,4,5,21,6,22,23","0,1,2,3,4,5,21,6,22,23","0,1,2,3,4,5,21,6,22,23","0,1,2,3,4,5,21,6,22,23","0,1,2,3,4,5,21,6,22,23","0,1,2,3,4,5,21,6,22,23","0,1,2,3,4,5,21,6,22,23",15,"ACCELEROMETER,MOVE_DETECTION,X_AXIS,Y_AXIS,Z_AXIS",16,,240,160,0,0,0,0,"X_POSITIVE,Y_POSITIVE,Z_POSITIVE",OR,"X_AXIS,Y_AXIS,Z_AXIS",NORMAL,0.05,true,false,false,0,100,2021-04-18 18:55:14.0
nvjYg4,FE:8A:C8:9E:6E:8C,,,"IBEACON,KONTAKT",IBEACON,f7826da6-4fa2-4e98-8024-bc5b71e0893e,59491,61403,f7826da6bc5b71e0893e,636959516867,http://kntk.io/eddystone,7,false,100.0,8379,"-74,-43,-40,-36,-31,-28,-24,-18","-115,-84,-81,-77,-72,-69,-65,-59",,,,50,"0,1,2,3,4,5,21,6,22,23","0,1,2,3,4,5,21,6,22,23","0,1,2,3,4,5,21,6,22,23","0,1,2,3,4,5,21,6,22,23","0,1,2,3,4,5,21,6,22,23","0,1,2,3,4,5,21,6,22,23","0,1,2,3,4,5,21,6,22,23",15,"ACCELEROMETER,MOVE_DETECTION,X_AXIS,Y_AXIS,Z_AXIS",16,,240,160,0,0,0,0,"X_POSITIVE,Y_POSITIVE,Z_POSITIVE",OR,"X_AXIS,Y_AXIS,Z_AXIS",NORMAL,0.05,true,false,false,0,99,2021-11-12 08:00:00.0
nvJEmV,F2:93:9A:66:8F:5F,,,"IBEACON,KONTAKT",IBEACON,f7826da6-4fa2-4e98-8024-bc5b71e0893e,39932,52759,f7826da6bc5b71e0893e,726d786a4571,http://kntk.io/eddystone,7,false,100.0,8357,"-74,-43,-40,-36,-31,-28,-24,-18","-115,-84,-81,-77,-72,-69,-65,-59",,,,50,"0,1,2,3,4,5,21,6,22,23","0,1,2,3,4,5,21,6,22,23","0,1,2,3,4,5,21,6,22,23","0,1,2,3,4,5,21,6,22,23","0,1,2,3,4,5,21,6,22,23","0,1,2,3,4,5,21,6,22,23","0,1,2,3,4,5,21,6,22,23",15,"ACCELEROMETER,MOVE_DETECTION,X_AXIS,Y_AXIS,Z_AXIS",16,,240,160,0,0,0,0,"X_POSITIVE,Y_POSITIVE,Z_POSITIVE",OR,"X_AXIS,Y_AXIS,Z_AXIS",NORMAL,0.05,true,false,false,0,100,2021-11-12 08:00:00.0
nvlSiX,E0:45:4D:EE:14:22,,,"IBEACON,KONTAKT",IBEACON,f7826da6-4fa2-4e98-8024-bc5b71e0893e,16552,14795,f7826da6bc5b71e0893e,7574367a5339,http://kntk.io/eddystone,7,false,100.0,8378,"-74,-43,-40,-36,-31,-28,-24,-18","-115,-84,-81,-77,-72,-69,-65,-59",,,,50,"0,1,2,3,4,5,21,6,22,23","0,1,2,3,4,5,21,6,22,23","0,1,2,3,4,5,21,6,22,23","0,1,2,3,4,5,21,6,22,23","0,1,2,3,4,5,21,6,22,23","0,1,2,3,4,5,21,6,22,23","0,1,2,3,4,5,21,6,22,23",15,"ACCELEROMETER,MOVE_DETECTION,X_AXIS,Y_AXIS,Z_AXIS",16,,240,160,0,0,0,0,"X_POSITIVE,Y_POSITIVE,Z_POSITIVE",OR,"X_AXIS,Y_AXIS,Z_AXIS",NORMAL,0.05,true,false,false,0,100,2021-04-18 18:50:40.0
nvCYrx,E1:1E:BF:34:A7:5A,,,"IBEACON,KONTAKT",IBEACON,f7826da6-4fa2-4e98-8024-bc5b71e0893e,63506,5523,f7826da6bc5b71e0893e,4e5665467132,http://kntk.io/eddystone,7,false,100.0,8359,"-74,-43,-40,-36,-31,-28,-24,-18","-115,-84,-81,-77,-72,-69,-65,-59",,,,50,"0,1,2,3,4,5,21,6,22,23","0,1,2,3,4,5,21,6,22,23","0,1,2,3,4,5,21,6,22,23","0,1,2,3,4,5,21,6,22,23","0,1,2,3,4,5,21,6,22,23","0,1,2,3,4,5,21,6,22,23","0,1,2,3,4,5,21,6,22,23",15,"ACCELEROMETER,MOVE_DETECTION,X_AXIS,Y_AXIS,Z_AXIS",16,,240,160,0,0,0,0,"X_POSITIVE,Y_POSITIVE,Z_POSITIVE",OR,"X_AXIS,Y_AXIS,Z_AXIS",NORMAL,0.05,true,false,false,0,100,2021-04-18 18:22:54.0
nvpQ7m,FC:D6:48:A5:5E:EC,,,"IBEACON,KONTAKT",IBEACON,f7826da6-4fa2-4e98-8024-bc5b71e0893e,12367,14635,f7826da6bc5b71e0893e,445058703269,http://kntk.io/eddystone,7,false,100.0,8304,"-74,-43,-40,-36,-31,-28,-24,-18","-115,-84,-81,-77,-72,-69,-65,-59",,,,50,"0,1,2,3,4,5,21,6,22,23","0,1,2,3,4,5,21,6,22,23","0,1,2,3,4,5,21,6,22,23","0,1,2,3,4,5,21,6,22,23","0,1,2,3,4,5,21,6,22,23","0,1,2,3,4,5,21,6,22,23","0,1,2,3,4,5,21,6,22,23",15,"ACCELEROMETER,MOVE_DETECTION,X_AXIS,Y_AXIS,Z_AXIS",16,,240,160,0,0,0,0,"X_POSITIVE,Y_POSITIVE,Z_POSITIVE",OR,"X_AXIS,Y_AXIS,Z_AXIS",NORMAL,0.05,true,false,false,0,100,2021-04-18 18:15:46.0
nvSGUA,E3:79:B9:CA:C3:BB,,,"IBEACON,KONTAKT",IBEACON,f7826da6-4fa2-4e98-8024-bc5b71e0893e,37269,287,f7826da6bc5b71e0893e,4a6264367555,http://kntk.io/eddystone,7,false,100.0,8334,"-74,-43,-40,-36,-31,-28,-24,-18","-115,-84,-81,-77,-72,-69,-65,-59",,,,50,"0,1,2,3,4,5,21,6,22,23","0,1,2,3,4,5,21,6,22,23","0,1,2,3,4,5,21,6,22,23","0,1,2,3,4,5,21,6,22,23","0,1,2,3,4,5,21,6,22,23","0,1,2,3,4,5,21,6,22,23","0,1,2,3,4,5,21,6,22,23",15,"ACCELEROMETER,MOVE_DETECTION,X_AXIS,Y_AXIS,Z_AXIS",16,,240,160,0,0,0,0,"X_POSITIVE,Y_POSITIVE,Z_POSITIVE",OR,"X_AXIS,Y_AXIS,Z_AXIS",NORMAL,0.05,true,false,false,0,100,2021-04-18 19:01:18.0
nv8MT6,F0:79:09:96:E1:8C,,,"IBEACON,KONTAKT",IBEACON,f7826da6-4fa2-4e98-8024-bc5b71e0893e,12761,34479,f7826da6bc5b71e0893e,644f4f6c7652,http://kntk.io/eddystone,7,false,100.0,8343,"-74,-43,-40,-36,-31,-28,-24,-18","-115,-84,-81,-77,-72,-69,-65,-59",,,,50,"0,1,2,3,4,5,21,6,22,23","0,1,2,3,4,5,21,6,22,23","0,1,2,3,4,5,21,6,22,23","0,1,2,3,4,5,21,6,22,23","0,1,2,3,4,5,21,6,22,23","0,1,2,3,4,5,21,6,22,23","0,1,2,3,4,5,21,6,22,23",15,"ACCELEROMETER,MOVE_DETECTION,X_AXIS,Y_AXIS,Z_AXIS",16,,240,160,0,0,0,0,"X_POSITIVE,Y_POSITIVE,Z_POSITIVE",OR,"X_AXIS,Y_AXIS,Z_AXIS",NORMAL,0.05,true,false,false,0,100,2021-04-18 19:04:23.0
nvMAhU,CB:61:05:E5:E6:15,,,"IBEACON,KONTAKT",IBEACON,f7826da6-4fa2-4e98-8024-bc5b71e0893e,7529,23487,f7826da6bc5b71e0893e,547958655144,http://kntk.io/eddystone,7,false,100.0,8348,"-74,-43,-40,-36,-31,-28,-24,-18","-115,-84,-81,-77,-72,-69,-65,-59",,,,50,"0,1,2,3,4,5,21,6,22,23","0,1,2,3,4,5,21,6,22,23","0,1,2,3,4,5,21,6,22,23","0,1,2,3,4,5,21,6,22,23","0,1,2,3,4,5,21,6,22,23","0,1,2,3,4,5,21,6,22,23","0,1,2,3,4,5,21,6,22,23",15,"ACCELEROMETER,MOVE_DETECTION,X_AXIS,Y_AXIS,Z_AXIS",16,,240,160,0,0,0,0,"X_POSITIVE,Y_POSITIVE,Z_POSITIVE",OR,"X_AXIS,Y_AXIS,Z_AXIS",NORMAL,0.05,true,false,false,0,100,2021-04-18 18:25:22.0
nvvVhH,D2:FA:25:F0:08:D3,,,"IBEACON,KONTAKT",IBEACON,f7826da6-4fa2-4e98-8024-bc5b71e0893e,2760,35046,f7826da6bc5b71e0893e,31537a673867,http://kntk.io/eddystone,7,false,100.0,8331,"-74,-43,-40,-36,-31,-28,-24,-18","-115,-84,-81,-77,-72,-69,-65,-59",,,,50,"0,1,2,3,4,5,21,6,22,23","0,1,2,3,4,5,21,6,22,23","0,1,2,3,4,5,21,6,22,23","0,1,2,3,4,5,21,6,22,23","0,1,2,3,4,5,21,6,22,23","0,1,2,3,4,5,21,6,22,23","0,1,2,3,4,5,21,6,22,23",15,"ACCELEROMETER,MOVE_DETECTION,X_AXIS,Y_AXIS,Z_AXIS",16,,240,160,0,0,0,0,"X_POSITIVE,Y_POSITIVE,Z_POSITIVE",OR,"X_AXIS,Y_AXIS,Z_AXIS",NORMAL,0.05,true,false,false,0,100,2021-04-18 19:25:06.0
nv8lXN,D5:8E:7A:70:3D:0B,,,"IBEACON,KONTAKT",IBEACON,f7826da6-4fa2-4e98-8024-bc5b71e0893e,11862,62073,f7826da6bc5b71e0893e,676638577935,http://kntk.io/eddystone,7,false,100.0,8333,"-74,-43,-40,-36,-31,-28,-24,-18","-115,-84,-81,-77,-72,-69,-65,-59",,,,50,"0,1,2,3,4,5,21,6,22,23","0,1,2,3,4,5,21,6,22,23","0,1,2,3,4,5,21,6,22,23","0,1,2,3,4,5,21,6,22,23","0,1,2,3,4,5,21,6,22,23","0,1,2,3,4,5,21,6,22,23","0,1,2,3,4,5,21,6,22,23",15,"ACCELEROMETER,MOVE_DETECTION,X_AXIS,Y_AXIS,Z_AXIS",16,,240,160,0,0,0,0,"X_POSITIVE,Y_POSITIVE,Z_POSITIVE",OR,"X_AXIS,Y_AXIS,Z_AXIS",NORMAL,0.05,true,false,false,0,100,2021-04-18 19:06:54.0
nvn9CO,D2:C6:06:32:1D:ED,,,"IBEACON,KONTAKT",IBEACON,f7826da6-4fa2-4e98-8024-bc5b71e0893e,8822,53525,f7826da6bc5b71e0893e,4c6c79627154,http://kntk.io/eddystone,7,false,100.0,8377,"-74,-43,-40,-36,-31,-28,-24,-18","-115,-84,-81,-77,-72,-69,-65,-59",,,,50,"0,1,2,3,4,5,21,6,22,23","0,1,2,3,4,5,21,6,22,23","0,1,2,3,4,5,21,6,22,23","0,1,2,3,4,5,21,6,22,23","0,1,2,3,4,5,21,6,22,23","0,1,2,3,4,5,21,6,22,23","0,1,2,3,4,5,21,6,22,23",15,"ACCELEROMETER,MOVE_DETECTION,X_AXIS,Y_AXIS,Z_AXIS",16,,240,160,0,0,0,0,"X_POSITIVE,Y_POSITIVE,Z_POSITIVE",OR,"X_AXIS,Y_AXIS,Z_AXIS",NORMAL,0.05,true,false,false,0,100,2021-04-18 18:22:03.0
nvVph4,C4:F3:30:92:1D:5C,,,"IBEACON,KONTAKT",IBEACON,f7826da6-4fa2-4e98-8024-bc5b71e0893e,50223,64802,f7826da6bc5b71e0893e,56757855784a,http://kntk.io/eddystone,7,false,100.0,8370,"-74,-43,-40,-36,-31,-28,-24,-18","-115,-84,-81,-77,-72,-69,-65,-59",,,,50,"0,1,2,3,4,5,21,6,22,23","0,1,2,3,4,5,21,6,22,23","0,1,2,3,4,5,21,6,22,23","0,1,2,3,4,5,21,6,22,23","0,1,2,3,4,5,21,6,22,23","0,1,2,3,4,5,21,6,22,23","0,1,2,3,4,5,21,6,22,23",15,"ACCELEROMETER,MOVE_DETECTION,X_AXIS,Y_AXIS,Z_AXIS",16,,240,160,0,0,0,0,"X_POSITIVE,Y_POSITIVE,Z_POSITIVE",OR,"X_AXIS,Y_AXIS,Z_AXIS",NORMAL,0.05,true,false,false,0,100,2021-04-18 18:47:52.0
nvirn2,D7:4B:9A:1A:EA:FA,,,"IBEACON,KONTAKT",IBEACON,f7826da6-4fa2-4e98-8024-bc5b71e0893e,26133,57185,f7826da6bc5b71e0893e,454e58453257,http://kntk.io/eddystone,7,false,100.0,8363,"-74,-43,-40,-36,-31,-28,-24,-18","-115,-84,-81,-77,-72,-69,-65,-59",,,,50,"0,1,2,3,4,5,21,6,22,23","0,1,2,3,4,5,21,6,22,23","0,1,2,3,4,5,21,6,22,23","0,1,2,3,4,5,21,6,22,23","0,1,2,3,4,5,21,6,22,23","0,1,2,3,4,5,21,6,22,23","0,1,2,3,4,5,21,6,22,23",15,"ACCELEROMETER,MOVE_DETECTION,X_AXIS,Y_AXIS,Z_AXIS",16,,240,160,0,0,0,0,"X_POSITIVE,Y_POSITIVE,Z_POSITIVE",OR,"X_AXIS,Y_AXIS,Z_AXIS",NORMAL,0.05,true,false,false,0,100,2021-04-18 18:38:37.0
nvF4hk,DE:A6:17:FC:D5:61,,,"IBEACON,KONTAKT",IBEACON,f7826da6-4fa2-4e98-8024-bc5b71e0893e,10608,61411,f7826da6bc5b71e0893e,513361307331,http://kntk.io/eddystone,7,false,100.0,8362,"-74,-43,-40,-36,-31,-28,-24,-18","-115,-84,-81,-77,-72,-69,-65,-59",,,,50,"0,1,2,3,4,5,21,6,22,23","0,1,2,3,4,5,21,6,22,23","0,1,2,3,4,5,21,6,22,23","0,1,2,3,4,5,21,6,22,23","0,1,2,3,4,5,21,6,22,23","0,1,2,3,4,5,21,6,22,23","0,1,2,3,4,5,21,6,22,23",15,"ACCELEROMETER,MOVE_DETECTION,X_AXIS,Y_AXIS,Z_AXIS",16,,240,160,0,0,0,0,"X_POSITIVE,Y_POSITIVE,Z_POSITIVE",OR,"X_AXIS,Y_AXIS,Z_AXIS",NORMAL,0.05,true,false,false,0,100,2021-11-12 07:55:00.0
nvZHNB,DE:A3:FE:3F:8C:DA,,,"IBEACON,KONTAKT",IBEACON,f7826da6-4fa2-4e98-8024-bc5b71e0893e,4052,34037,f7826da6bc5b71e0893e,4e4f7a625055,http://kntk.io/eddystone,7,false,100.0,8302,"-74,-43,-40,-36,-31,-28,-24,-18","-115,-84,-81,-77,-72,-69,-65,-59",,,,50,"0,1,2,3,4,5,21,6,22,23","0,1,2,3,4,5,21,6,22,23","0,1,2,3,4,5,21,6,22,23","0,1,2,3,4,5,21,6,22,23","0,1,2,3,4,5,21,6,22,23","0,1,2,3,4,5,21,6,22,23","0,1,2,3,4,5,21,6,22,23",15,"ACCELEROMETER,MOVE_DETECTION,X_AXIS,Y_AXIS,Z_AXIS",16,,240,160,0,0,0,0,"X_POSITIVE,Y_POSITIVE,Z_POSITIVE",OR,"X_AXIS,Y_AXIS,Z_AXIS",NORMAL,0.05,true,false,false,0,100,2021-04-18 17:49:19.0
nv7zYX,D4:96:6E:85:CA:0F,,,"IBEACON,KONTAKT",IBEACON,f7826da6-4fa2-4e98-8024-bc5b71e0893e,1936,14557,f7826da6bc5b71e0893e,7831784f5a6e,http://kntk.io/eddystone,7,false,100.0,8365,"-74,-43,-40,-36,-31,-28,-24,-18","-115,-84,-81,-77,-72,-69,-65,-59",,,,50,"0,1,2,3,4,5,21,6,22,23","0,1,2,3,4,5,21,6,22,23","0,1,2,3,4,5,21,6,22,23","0,1,2,3,4,5,21,6,22,23","0,1,2,3,4,5,21,6,22,23","0,1,2,3,4,5,21,6,22,23","0,1,2,3,4,5,21,6,22,23",15,"ACCELEROMETER,MOVE_DETECTION,X_AXIS,Y_AXIS,Z_AXIS",16,,240,160,0,0,0,0,"X_POSITIVE,Y_POSITIVE,Z_POSITIVE",OR,"X_AXIS,Y_AXIS,Z_AXIS",NORMAL,0.05,true,false,false,0,100,2021-04-18 18:32:10.0
nv6t6K,E2:AC:CB:82:78:06,,,"IBEACON,KONTAKT",IBEACON,f7826da6-4fa2-4e98-8024-bc5b71e0893e,63653,63366,f7826da6bc5b71e0893e,4a466c627657,http://kntk.io/eddystone,7,false,100.0,8313,"-74,-43,-40,-36,-31,-28,-24,-18","-115,-84,-81,-77,-72,-69,-65,-59",,,,50,"0,1,2,3,4,5,21,6,22,23","0,1,2,3,4,5,21,6,22,23","0,1,2,3,4,5,21,6,22,23","0,1,2,3,4,5,21,6,22,23","0,1,2,3,4,5,21,6,22,23","0,1,2,3,4,5,21,6,22,23","0,1,2,3,4,5,21,6,22,23",15,"ACCELEROMETER,MOVE_DETECTION,X_AXIS,Y_AXIS,Z_AXIS",16,,240,160,0,0,0,0,"X_POSITIVE,Y_POSITIVE,Z_POSITIVE",OR,"X_AXIS,Y_AXIS,Z_AXIS",NORMAL,0.05,true,false,false,0,100,2021-04-18 19:22:29.0
